timestamp_ms,vehicle_id,vehicle_label,trip_id,route_id,latitude,longitude,bearing,speed,current_status,congestion_level,occupancy_status
1755104371000,3BEA62A24AA9FA46E063DC4D1FACC2EE,6105,115363454,42,39.769649505615234,-104.78703308105469,85.0,,STOPPED_AT,,EMPTY
1755104371000,3BEA62A24AAAFA46E063DC4D1FACC2EE,6106,115358278,15,39.74020004272461,-104.9171142578125,270.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24AABFA46E063DC4D1FACC2EE,6107,115364248,45,39.795318603515625,-104.74669647216797,93.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24AADFA46E063DC4D1FACC2EE,6109,115359507,169,39.74026870727539,-104.77371978759766,270.0,,STOPPED_AT,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24AB4FA46E063DC4D1FACC2EE,6116,115356917,121,39.72381591796875,-104.84356689453125,29.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24AB8FA46E063DC4D1FACC2EE,6120,115373847,19,39.75979995727539,-105.00225067138672,123.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24AB9FA46E063DC4D1FACC2EE,6121,115362026,32,39.758731842041016,-105.00981903076172,122.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24ABBFA46E063DC4D1FACC2EE,6123,115359712,17,39.72398376464844,-105.13213348388672,204.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24ABCFA46E063DC4D1FACC2EE,6124,115363828,43,39.76186752319336,-104.92778015136719,90.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24ABEFA46E063DC4D1FACC2EE,6126,115366443,8,39.740848541259766,-104.98633575439453,165.0,,STOPPED_AT,,EMPTY
1755104371000,3BEA62A24AC0FA46E063DC4D1FACC2EE,6128,115355105,11,39.70389938354492,-105.02103424072266,90.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24AC3FA46E063DC4D1FACC2EE,6131,115350749,1,39.744598388671875,-105.00994873046875,45.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24AC4FA46E063DC4D1FACC2EE,6132,115362440,35,39.66436767578125,-105.02503204345703,357.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24ACCFA46E063DC4D1FACC2EE,6140,115360642,21,39.678565979003906,-104.93589782714844,269.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24ACDFA46E063DC4D1FACC2EE,6141,115376595,73,39.74618148803711,-104.90348052978516,180.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24AD0FA46E063DC4D1FACC2EE,6144,115376631,73,39.69525146484375,-104.90364837646484,182.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24ADDFA46E063DC4D1FACC2EE,6157,115375236,SKIP,40.01846694946289,-105.28026580810547,165.0,,STOPPED_AT,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24ADFFA46E063DC4D1FACC2EE,6162,115364822,49,39.82493209838867,-104.90522003173828,182.0,,STOPPED_AT,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24AE3FA46E063DC4D1FACC2EE,6160,115362737,38,39.7663688659668,-104.92230224609375,358.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24AE7FA46E063DC4D1FACC2EE,6167,115366331,76,39.79840087890625,-105.07689666748047,106.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24AEAFA46E063DC4D1FACC2EE,6170,115366906,88,39.827117919921875,-104.91283416748047,85.0,,STOPPED_AT,,EMPTY
1755104371000,3BEA62A24AEBFA46E063DC4D1FACC2EE,6171,115361454,3,39.70819854736328,-104.81777954101562,208.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24AF1FA46E063DC4D1FACC2EE,6177,115362728,38,39.76934814453125,-105.06262969970703,91.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24AF5FA46E063DC4D1FACC2EE,6181,115365945,72,39.8269157409668,-104.94255065917969,345.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24AFAFA46E063DC4D1FACC2EE,6186,115351102,100,39.801918029785156,-105.10846710205078,269.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24AFCFA46E063DC4D1FACC2EE,6188,115365163,52,39.769283294677734,-105.00285339355469,90.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B00FA46E063DC4D1FACC2EE,6192,115365130,52,39.798866271972656,-105.07938385009766,0.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B01FA46E063DC4D1FACC2EE,6193,115364306,45,39.79538345336914,-104.74686431884766,272.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B02FA46E063DC4D1FACC2EE,6194,115350989,10,39.735084533691406,-104.95909881591797,277.0,,STOPPED_AT,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B03FA46E063DC4D1FACC2EE,6195,115354220,105,39.65456771850586,-104.86717987060547,212.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B06FA46E063DC4D1FACC2EE,6198,115366448,8,39.79833221435547,-104.98173522949219,83.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B08FA46E063DC4D1FACC2EE,6200,115365612,65,39.73566818237305,-104.91239929199219,0.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B0AFA46E063DC4D1FACC2EE,6202,115356967,121,39.728233337402344,-104.84733581542969,182.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B0FFA46E063DC4D1FACC2EE,6207,115365611,65,39.63138198852539,-104.89665222167969,306.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B11FA46E063DC4D1FACC2EE,6209,115365469,6,39.736698150634766,-104.98606872558594,1.0,,STOPPED_AT,,EMPTY
