fare_product_id,fare_product_name,fare_media_id,amount,currency
three_hour,3-Hour Pass,paper_ticket,2.75,USD
three_hour,3-Hour Pass,my_ride_card,2.75,USD
three_hour,3-Hour Pass,paper_ticket,2.75,USD
three_hour,3-Hour Pass,my_ride_card,2.75,USD
three_hour,3-Hour Pass,cash,2.75,USD
three_hour,3-Hour Pass,cash,2.75,USD
three_hour,3-Hour Pass,cash,2.75,USD
three_hour,3-Hour Pass,my_ride_app,2.75,USD
three_hour,3-Hour Pass,my_ride_app,2.75,USD
three_hour,3-Hour Pass,paper_ticket,2.75,USD
three_hour,3-Hour Pass,my_ride_app,2.75,USD
three_hour,3-Hour Pass,my_ride_card,2.75,USD
three_hour,3-Hour Pass,cash,2.75,USD
three_hour,3-Hour Pass,my_ride_app,2.75,USD
three_hour,3-Hour Pass,paper_ticket,2.75,USD
three_hour,3-Hour Pass,cash,2.75,USD
three_hour,3-Hour Pass,paper_ticket,2.75,USD
three_hour,3-Hour Pass,paper_ticket,2.75,USD
three_hour,3-Hour Pass,cash,2.75,USD
three_hour,3-Hour Pass,cash,2.75,USD
three_hour,3-Hour Pass,my_ride_app,2.75,USD
three_hour,3-Hour Pass,my_ride_card,2.75,USD
three_hour,3-Hour Pass,my_ride_app,2.75,USD
three_hour,3-Hour Pass,my_ride_app,2.75,USD
three_hour,3-Hour Pass,my_ride_card,2.75,USD
three_hour,3-Hour Pass,paper_ticket,2.75,USD
three_hour,3-Hour Pass,my_ride_card,2.75,USD
