route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
121,1,510930018,Nine Mile,,7,1316808,,
121,1,510930245,Peoria Station,,5,1316805,,
121,3,510930246,40th & Airport Stn,,10,1316802,,
121,1,510930349,Nine Mile,,6,1316807,,
121,3,510930350,Nine Mile,,13,1316808,,
121,3,510930587,40th & Airport Stn,,3,1316802,,
121,2,510930588,40th & Airport Stn,,5,1316802,,
121,1,510930589,40th & Airport Stn,,9,1316802,,
121,2,510930683,Nine Mile,,4,1316808,,
121,3,510930684,Nine Mile,,7,1316808,,
121,1,510930685,Nine Mile,,14,1316808,,
121,3,510930908,40th & Airport Stn,,2,1316802,,
121,1,510930909,Peoria Station,,3,1316805,,
121,1,510930997,Nine Mile,,5,1316807,,
121,3,510930998,Nine Mile,,8,1316808,,
121,2,510931233,40th & Airport Stn,,3,1316802,,
121,1,510931234,40th & Airport Stn,,7,1316802,,
121,3,510931235,40th & Airport Stn,,12,1316802,,
121,1,510931327,Nine Mile,,2,1316808,,
121,2,510931328,Nine Mile,,2,1316808,,
121,3,510931329,Nine Mile,,9,1316808,,
121,3,510931527,40th & Airport Stn,,5,1316802,,
121,2,510931835,40th & Airport Stn,,4,1316802,,
121,3,510931836,40th & Airport Stn,,13,1316802,,
121,1,510931837,40th & Airport Stn,,14,1316802,,
121,2,510931887,Nine Mile,,1,1316808,,
121,3,510931905,Nine Mile,,1,1316808,,
121,1,510931906,Nine Mile,,10,1316808,,
121,1,510932383,40th & Airport Stn,,2,1316802,,
121,3,510932384,40th & Airport Stn,,8,1316802,,
121,2,510932402,40th & Airport Stn,,2,1316802,,
121,2,510932438,Nine Mile,,5,1316808,,
121,3,510932457,Nine Mile,,3,1316808,,
121,1,510932458,Nine Mile,,9,1316808,,
121,2,510932890,40th & Airport Stn,,1,1316802,,
121,3,510932891,40th & Airport Stn,,2,1316802,,
121,1,510932892,40th & Airport Stn,,10,1316802,,
121,2,510932931,Nine Mile,,3,1316808,,
121,1,510932932,Nine Mile,,7,1316808,,
121,3,510932933,Nine Mile,,12,1316808,,
121,2,510933340,40th & Airport Stn,,5,1316802,,
121,3,510933341,40th & Airport Stn,,5,1316802,,
121,1,510933342,40th & Airport Stn,,9,1316802,,
121,2,510933448,Nine Mile,,4,1316808,,
121,3,510933449,Nine Mile,,13,1316808,,
121,1,510933450,Nine Mile,,14,1316808,,
121,2,510933755,40th & Airport Stn,,3,1316802,,
121,3,510933756,40th & Airport Stn,,3,1316802,,
121,1,510933757,40th & Airport Stn,,7,1316802,,
121,1,510933855,Nine Mile,,2,1316808,,
121,2,510933856,Nine Mile,,2,1316808,,
121,3,510933857,Nine Mile,,8,1316808,,
121,3,510934158,40th & Airport Stn,,12,1316802,,
121,1,510934159,40th & Airport Stn,,14,1316802,,
121,2,510934167,40th & Airport Stn,,4,1316802,,
121,2,510934268,Nine Mile,,1,1316808,,
121,3,510934269,Nine Mile,,2,1316808,,
121,1,510934270,Nine Mile,,10,1316808,,
121,1,510934538,40th & Airport Stn,,2,1316802,,
121,2,510934539,40th & Airport Stn,,2,1316802,,
121,3,510934540,40th & Airport Stn,,13,1316802,,
121,2,510934629,Nine Mile,,5,1316808,,
121,3,510934630,Nine Mile,,5,1316808,,
121,1,510934631,Nine Mile,,9,1316808,,
121,2,510934885,40th & Airport Stn,,1,1316802,,
121,3,510934886,40th & Airport Stn,,2,1316802,,
121,1,510934887,40th & Airport Stn,,10,1316802,,
121,2,510934973,Nine Mile,,3,1316808,,
121,3,510934974,Nine Mile,,3,1316808,,
121,1,510934975,Nine Mile,,7,1316808,,
121,2,510935203,40th & Airport Stn,,5,1316802,,
121,3,510935204,40th & Airport Stn,,8,1316802,,
121,1,510935205,40th & Airport Stn,,9,1316802,,
121,2,510935296,Nine Mile,,4,1316808,,
121,3,510935297,Nine Mile,,12,1316808,,
121,1,510935298,Nine Mile,,14,1316808,,
121,3,510935522,40th & Airport Stn,,3,1316802,,
121,2,510935523,40th & Airport Stn,,3,1316802,,
121,1,510935524,40th & Airport Stn,,7,1316802,,
121,2,510935600,Nine Mile,,2,1316808,,
121,1,510935601,Nine Mile,,2,1316808,,
121,3,510935602,Nine Mile,,13,1316808,,
121,2,510935693,40th & Airport Stn,,1,1316802,,
121,3,510935694,40th & Airport Stn,,5,1316802,,
121,1,510935695,40th & Airport Stn,,4,1316802,,
121,2,510935873,Nine Mile,,44,1316808,,
121,3,510935874,Nine Mile,,2,1316808,,
121,1,510935875,Nine Mile,,10,1316808,,
121,2,510935945,40th & Airport Stn,,4,1316802,,
121,3,510935946,40th & Airport Stn,,12,1316802,,
121,1,510935947,40th & Airport Stn,,14,1316802,,
121,2,510936085,Nine Mile,,5,1316808,,
121,3,510936086,Nine Mile,,8,1316808,,
121,1,510936087,Nine Mile,,9,1316808,,
121,1,510936152,40th & Airport Stn,,2,1316802,,
121,2,510936153,40th & Airport Stn,,3,1316802,,
121,3,510936154,40th & Airport Stn,,13,1316802,,
130,1,510914673,Aurora Metro Center Station,,3,1316818,,
130,3,510914678,Aurora Metro Center Station,,1,1316818,,
130,3,510914865,Aurora Metro Center Station,,3,1316818,,
130,3,510914997,Nine Mile Station,,2,1316819,,
130,1,510915130,Aurora Metro Center Station,,1,1316818,,
130,2,510915144,Aurora Metro Center Station,,2,1316818,,
130,3,510915145,Aurora Metro Center Station,,2,1316818,,
130,2,510915336,Nine Mile Station,,1,1316819,,
130,3,510915337,Nine Mile Station,,1,1316819,,
130,1,510915338,Nine Mile Station,,3,1316819,,
130,1,510915509,Aurora Metro Center Station,,3,1316818,,
130,3,510915534,Aurora Metro Center Station,,1,1316818,,
130,1,510915765,Nine Mile Station,,2,1316819,,
130,3,510915766,Nine Mile Station,,3,1316819,,
130,2,510915990,Aurora Metro Center Station,,1,1316818,,
130,1,510915991,Aurora Metro Center Station,,2,1316818,,
130,3,510916014,Aurora Metro Center Station,,3,1316818,,
130,1,510916284,Nine Mile Station,,1,1316819,,
130,2,510916285,Nine Mile Station,,2,1316819,,
130,3,510916286,Nine Mile Station,,2,1316819,,
130,1,510916516,Aurora Metro Center Station,,1,1316818,,
130,2,510916540,Aurora Metro Center Station,,2,1316818,,
130,3,510916541,Aurora Metro Center Station,,2,1316818,,
130,3,510916835,Nine Mile Station,,1,1316819,,
130,2,510916836,Nine Mile Station,,3,1316819,,
130,1,510916837,Nine Mile Station,,3,1316819,,
130,1,510917088,Aurora Metro Center Station,,3,1316818,,
130,2,510917089,Aurora Metro Center Station,,3,1316818,,
130,3,510917109,Aurora Metro Center Station,,1,1316818,,
130,2,510917426,Nine Mile Station,,1,1316819,,
130,1,510917427,Nine Mile Station,,2,1316819,,
130,3,510917428,Nine Mile Station,,3,1316819,,
130,1,510917682,Aurora Metro Center Station,,2,1316818,,
130,2,510917703,Aurora Metro Center Station,,1,1316818,,
130,3,510917704,Aurora Metro Center Station,,3,1316818,,
130,1,510918050,Nine Mile Station,,1,1316819,,
130,2,510918051,Nine Mile Station,,2,1316819,,
130,3,510918052,Nine Mile Station,,2,1316819,,
130,1,510918329,Aurora Metro Center Station,,1,1316818,,
130,2,510918330,Aurora Metro Center Station,,2,1316818,,
130,3,510918354,Aurora Metro Center Station,,2,1316818,,
130,3,510918705,Nine Mile Station,,1,1316819,,
130,1,510918706,Nine Mile Station,,3,1316819,,
130,2,510918707,Nine Mile Station,,3,1316819,,
130,1,510918967,Aurora Metro Center Station,,3,1316818,,
130,3,510918987,Aurora Metro Center Station,,1,1316818,,
130,2,510918988,Aurora Metro Center Station,,3,1316818,,
130,2,510919338,Nine Mile Station,,1,1316819,,
130,1,510919339,Nine Mile Station,,2,1316819,,
130,3,510919340,Nine Mile Station,,3,1316819,,
130,2,510919619,Aurora Metro Center Station,,1,1316818,,
130,1,510919620,Aurora Metro Center Station,,2,1316818,,
130,3,510919644,Aurora Metro Center Station,,3,1316818,,
130,1,510919977,Nine Mile Station,,1,1316819,,
130,2,510919978,Nine Mile Station,,2,1316819,,
130,3,510919979,Nine Mile Station,,2,1316819,,
130,1,510920236,Aurora Metro Center Station,,1,1316818,,
130,2,510920259,Aurora Metro Center Station,,2,1316818,,
130,3,510920260,Aurora Metro Center Station,,2,1316818,,
130,3,510920597,Nine Mile Station,,1,1316819,,
130,1,510920598,Nine Mile Station,,3,1316819,,
130,2,510920599,Nine Mile Station,,3,1316819,,
130,1,510920872,Aurora Metro Center Station,,3,1316818,,
130,2,510920873,Aurora Metro Center Station,,3,1316818,,
130,3,510920896,Aurora Metro Center Station,,1,1316818,,
130,2,510921227,Nine Mile Station,,1,1316819,,
130,1,510921228,Nine Mile Station,,2,1316819,,
130,3,510921229,Nine Mile Station,,3,1316819,,
130,2,510921487,Aurora Metro Center Station,,1,1316818,,
130,1,510921488,Aurora Metro Center Station,,2,1316818,,
130,3,510921509,Aurora Metro Center Station,,3,1316818,,
130,1,510921856,Nine Mile Station,,1,1316819,,
130,2,510921857,Nine Mile Station,,2,1316819,,
130,3,510921858,Nine Mile Station,,2,1316819,,
130,1,510922136,Aurora Metro Center Station,,1,1316818,,
130,2,510922137,Aurora Metro Center Station,,2,1316818,,
130,3,510922158,Aurora Metro Center Station,,2,1316818,,
130,3,510922492,Nine Mile Station,,1,1316819,,
130,1,510922493,Nine Mile Station,,3,1316819,,
130,2,510922494,Nine Mile Station,,3,1316819,,
130,1,510922755,Aurora Metro Center Station,,3,1316818,,
130,2,510922756,Aurora Metro Center Station,,3,1316818,,
130,3,510922781,Aurora Metro Center Station,,1,1316818,,
130,2,510923128,Nine Mile Station,,1,1316819,,
130,1,510923129,Nine Mile Station,,2,1316819,,
130,3,510923130,Nine Mile Station,,3,1316819,,
130,2,510923407,Aurora Metro Center Station,,1,1316818,,
130,1,510923408,Aurora Metro Center Station,,2,1316818,,
130,3,510923431,Aurora Metro Center Station,,3,1316818,,
130,1,510923770,Nine Mile Station,,1,1316819,,
130,2,510923771,Nine Mile Station,,2,1316819,,
130,3,510923772,Nine Mile Station,,2,1316819,,
130,1,510924033,Aurora Metro Center Station,,1,1316818,,
130,2,510924034,Aurora Metro Center Station,,2,1316818,,
130,3,510924056,Aurora Metro Center Station,,2,1316818,,
130,3,510924406,Nine Mile Station,,1,1316819,,
130,1,510924407,Nine Mile Station,,3,1316819,,
130,2,510924408,Nine Mile Station,,3,1316819,,
130,1,510924689,Aurora Metro Center Station,,3,1316818,,
130,2,510924690,Aurora Metro Center Station,,3,1316818,,
130,3,510924714,Aurora Metro Center Station,,1,1316818,,
130,2,510925047,Nine Mile Station,,1,1316819,,
130,1,510925048,Nine Mile Station,,2,1316819,,
130,3,510925049,Nine Mile Station,,3,1316819,,
130,2,510925312,Aurora Metro Center Station,,1,1316818,,
130,1,510925313,Aurora Metro Center Station,,2,1316818,,
130,3,510925334,Aurora Metro Center Station,,3,1316818,,
130,1,510925690,Nine Mile Station,,1,1316819,,
130,2,510925691,Nine Mile Station,,2,1316819,,
130,3,510925692,Nine Mile Station,,2,1316819,,
130,1,510925963,Aurora Metro Center Station,,1,1316818,,
130,2,510925964,Aurora Metro Center Station,,2,1316818,,
130,3,510925989,Aurora Metro Center Station,,2,1316818,,
130,3,510926337,Nine Mile Station,,1,1316819,,
130,1,510926338,Nine Mile Station,,3,1316819,,
130,2,510926339,Nine Mile Station,,3,1316819,,
130,1,510926614,Aurora Metro Center Station,,3,1316818,,
130,2,510926615,Aurora Metro Center Station,,3,1316818,,
130,3,510926639,Aurora Metro Center Station,,1,1316818,,
130,2,510927007,Nine Mile Station,,1,1316819,,
130,1,510927008,Nine Mile Station,,2,1316819,,
130,3,510927009,Nine Mile Station,,3,1316819,,
130,2,510927304,Aurora Metro Center Station,,1,1316818,,
130,1,510927305,Aurora Metro Center Station,,2,1316818,,
130,3,510927334,Aurora Metro Center Station,,3,1316818,,
130,1,510927698,Nine Mile Station,,1,1316819,,
130,2,510927699,Nine Mile Station,,2,1316819,,
130,3,510927700,Nine Mile Station,,2,1316819,,
130,1,510927985,Aurora Metro Center Station,,1,1316818,,
130,2,510927986,Aurora Metro Center Station,,2,1316818,,
130,3,510928012,Aurora Metro Center Station,,2,1316818,,
130,3,510928387,Nine Mile Station,,1,1316819,,
130,1,510928388,Nine Mile Station,,3,1316819,,
130,2,510928389,Nine Mile Station,,3,1316819,,
130,1,510928681,Aurora Metro Center Station,,3,1316818,,
130,2,510928682,Aurora Metro Center Station,,3,1316818,,
130,3,510928713,Aurora Metro Center Station,,1,1316818,,
130,2,510929083,Nine Mile Station,,1,1316819,,
130,1,510929084,Nine Mile Station,,2,1316819,,
130,3,510929085,Nine Mile Station,,3,1316819,,
130,2,510929350,Aurora Metro Center Station,,1,1316818,,
130,1,510929351,Aurora Metro Center Station,,2,1316818,,
130,3,510929380,Aurora Metro Center Station,,3,1316818,,
130,1,510929757,Nine Mile Station,,1,1316819,,
130,2,510929758,Nine Mile Station,,2,1316819,,
130,3,510929759,Nine Mile Station,,2,1316819,,
130,1,510930051,Aurora Metro Center Station,,1,1316818,,
130,2,510930052,Aurora Metro Center Station,,2,1316818,,
130,3,510930085,Aurora Metro Center Station,,2,1316818,,
130,3,510930444,Nine Mile Station,,1,1316819,,
130,1,510930445,Nine Mile Station,,3,1316819,,
130,2,510930446,Nine Mile Station,,3,1316819,,
130,1,510930712,Aurora Metro Center Station,,3,1316818,,
130,2,510930713,Aurora Metro Center Station,,3,1316818,,
130,3,510930743,Aurora Metro Center Station,,1,1316818,,
130,2,510931084,Nine Mile Station,,1,1316819,,
130,1,510931085,Nine Mile Station,,2,1316819,,
130,3,510931086,Nine Mile Station,,3,1316819,,
130,2,510931359,Aurora Metro Center Station,,1,1316818,,
130,1,510931360,Aurora Metro Center Station,,2,1316818,,
130,3,510931381,Aurora Metro Center Station,,3,1316818,,
130,1,510931691,Nine Mile Station,,1,1316819,,
130,2,510931692,Nine Mile Station,,2,1316819,,
130,3,510931693,Nine Mile Station,,2,1316819,,
130,1,510931942,Aurora Metro Center Station,,1,1316818,,
130,2,510931943,Aurora Metro Center Station,,2,1316818,,
130,3,510931944,Aurora Metro Center Station,,2,1316818,,
130,3,510932229,Nine Mile Station,,1,1316819,,
130,1,510932230,Nine Mile Station,,3,1316819,,
130,2,510932231,Nine Mile Station,,3,1316819,,
130,1,510932488,Aurora Metro Center Station,,3,1316818,,
130,2,510932489,Aurora Metro Center Station,,3,1316818,,
130,3,510932506,Aurora Metro Center Station,,1,1316818,,
130,2,510932760,Nine Mile Station,,1,1316819,,
130,1,510932761,Nine Mile Station,,2,1316819,,
130,3,510932762,Nine Mile Station,,3,1316819,,
130,2,510932981,Aurora Metro Center Station,,1,1316818,,
130,1,510932982,Aurora Metro Center Station,,2,1316818,,
130,3,510932983,Aurora Metro Center Station,,3,1316818,,
130,1,510933212,Nine Mile Station,,1,1316819,,
130,2,510933213,Nine Mile Station,,2,1316819,,
130,3,510933214,Nine Mile Station,,2,1316819,,
130,1,510933410,Aurora Metro Center Station,,1,1316818,,
130,2,510933411,Aurora Metro Center Station,,2,1316818,,
130,3,510933429,Aurora Metro Center Station,,2,1316818,,
130,3,510933649,Nine Mile Station,,1,1316819,,
130,1,510933650,Nine Mile Station,,3,1316819,,
130,2,510933651,Nine Mile Station,,3,1316819,,
130,3,510933829,Aurora Metro Center Station,,1,1316818,,
130,1,510933830,Aurora Metro Center Station,,3,1316818,,
130,2,510933831,Aurora Metro Center Station,,3,1316818,,
130,2,510934029,Aurora Metro Center Station,,1,1316818,,
130,1,510934030,Aurora Metro Center Station,,2,1316818,,
130,2,510934053,Nine Mile Station,,1,1316819,,
130,1,510934054,Nine Mile Station,,2,1316819,,
130,3,510934055,Nine Mile Station,,3,1316819,,
130,1,510934232,Aurora Metro Center Station,,1,1316818,,
130,2,510934233,Aurora Metro Center Station,,2,1316818,,
130,3,510934250,Aurora Metro Center Station,,3,1316818,,
130,1,510934452,Nine Mile Station,,1,1316819,,
130,2,510934453,Nine Mile Station,,2,1316819,,
130,3,510934454,Nine Mile Station,,2,1316819,,
130,3,510934606,Aurora Metro Center Station,,2,1316818,,
130,2,510934959,Aurora Metro Center Station,,1,1316818,,
130,1,510934960,Aurora Metro Center Station,,2,1316818,,
130,2,510935136,Nine Mile Station,,1,1316819,,
130,1,510935137,Nine Mile Station,,2,1316819,,
130,3,510935138,Nine Mile Station,,3,1316819,,
130,3,510935362,Aurora Metro Center Station,,3,1316818,,
130,1,510935757,Nine Mile Station,,1,1316819,,
130,2,510935758,Nine Mile Station,,2,1316819,,
130,3,510935759,Nine Mile Station,,2,1316819,,
133,3,510914843,Aurora Metro Center Station,,1,1316825,,
133,1,510914866,Aurora Metro Center Station,,4,1316825,,
133,2,510914867,Aurora Metro Center Station,,4,1316825,,
133,3,510915108,Aurora Metro Center Station,,3,1316825,,
133,1,510915146,Aurora Metro Center Station,,6,1316825,,
133,2,510915147,Aurora Metro Center Station,,6,1316825,,
133,3,510915339,Nine Mile Station,,2,1316826,,
133,1,510915340,Nine Mile Station,,5,1316826,,
133,2,510915341,Nine Mile Station,,5,1316826,,
133,3,510915482,Aurora Metro Center Station,,2,1316825,,
133,1,510915535,Aurora Metro Center Station,,5,1316825,,
133,2,510915536,Aurora Metro Center Station,,5,1316825,,
133,3,510915767,Nine Mile Station,,1,1316826,,
133,1,510915768,Nine Mile Station,,4,1316826,,
133,2,510915769,Nine Mile Station,,4,1316826,,
133,3,510915958,Aurora Metro Center Station,,1,1316825,,
133,1,510916015,Aurora Metro Center Station,,4,1316825,,
133,2,510916016,Aurora Metro Center Station,,4,1316825,,
133,3,510916287,Nine Mile Station,,3,1316826,,
133,1,510916288,Nine Mile Station,,6,1316826,,
133,2,510916289,Nine Mile Station,,6,1316826,,
133,3,510916473,Aurora Metro Center Station,,3,1316825,,
133,1,510916542,Aurora Metro Center Station,,6,1316825,,
133,2,510916543,Aurora Metro Center Station,,6,1316825,,
133,3,510916838,Nine Mile Station,,2,1316826,,
133,1,510916839,Nine Mile Station,,5,1316826,,
133,2,510916840,Nine Mile Station,,5,1316826,,
133,3,510917048,Aurora Metro Center Station,,2,1316825,,
133,1,510917110,Aurora Metro Center Station,,5,1316825,,
133,2,510917111,Aurora Metro Center Station,,5,1316825,,
133,3,510917429,Nine Mile Station,,1,1316826,,
133,1,510917430,Nine Mile Station,,4,1316826,,
133,2,510917431,Nine Mile Station,,4,1316826,,
133,3,510917637,Aurora Metro Center Station,,1,1316825,,
133,1,510917705,Aurora Metro Center Station,,4,1316825,,
133,2,510917706,Aurora Metro Center Station,,4,1316825,,
133,3,510918053,Nine Mile Station,,3,1316826,,
133,1,510918054,Nine Mile Station,,6,1316826,,
133,2,510918055,Nine Mile Station,,6,1316826,,
133,3,510918280,Aurora Metro Center Station,,3,1316825,,
133,1,510918355,Aurora Metro Center Station,,6,1316825,,
133,2,510918356,Aurora Metro Center Station,,6,1316825,,
133,3,510918708,Nine Mile Station,,2,1316826,,
133,1,510918709,Nine Mile Station,,5,1316826,,
133,2,510918710,Nine Mile Station,,5,1316826,,
133,3,510918920,Aurora Metro Center Station,,2,1316825,,
133,1,510918989,Aurora Metro Center Station,,5,1316825,,
133,2,510918990,Aurora Metro Center Station,,5,1316825,,
133,3,510919341,Nine Mile Station,,1,1316826,,
133,1,510919342,Nine Mile Station,,4,1316826,,
133,2,510919343,Nine Mile Station,,4,1316826,,
133,3,510919572,Aurora Metro Center Station,,1,1316825,,
133,1,510919645,Aurora Metro Center Station,,4,1316825,,
133,2,510919646,Aurora Metro Center Station,,4,1316825,,
133,3,510919980,Nine Mile Station,,3,1316826,,
133,1,510919981,Nine Mile Station,,6,1316826,,
133,2,510919982,Nine Mile Station,,6,1316826,,
133,3,510920192,Aurora Metro Center Station,,3,1316825,,
133,1,510920261,Aurora Metro Center Station,,6,1316825,,
133,2,510920262,Aurora Metro Center Station,,6,1316825,,
133,3,510920600,Nine Mile Station,,4,1316826,,
133,2,510920601,Nine Mile Station,,5,1316826,,
133,1,510920602,Nine Mile Station,,8,1316826,,
133,3,510920820,Aurora Metro Center Station,,4,1316825,,
133,2,510920897,Aurora Metro Center Station,,5,1316825,,
133,1,510920898,Aurora Metro Center Station,,8,1316825,,
133,3,510921230,Nine Mile Station,,2,1316826,,
133,2,510921231,Nine Mile Station,,4,1316826,,
133,1,510921232,Nine Mile Station,,5,1316826,,
133,3,510921437,Aurora Metro Center Station,,2,1316825,,
133,2,510921510,Aurora Metro Center Station,,4,1316825,,
133,1,510921511,Aurora Metro Center Station,,5,1316825,,
133,3,510921859,Nine Mile Station,,1,1316826,,
133,1,510921860,Nine Mile Station,,4,1316826,,
133,2,510921861,Nine Mile Station,,6,1316826,,
133,3,510922087,Aurora Metro Center Station,,1,1316825,,
133,1,510922159,Aurora Metro Center Station,,4,1316825,,
133,2,510922160,Aurora Metro Center Station,,6,1316825,,
133,3,510922495,Nine Mile Station,,3,1316826,,
133,2,510922496,Nine Mile Station,,5,1316826,,
133,1,510922497,Nine Mile Station,,6,1316826,,
133,3,510922708,Aurora Metro Center Station,,3,1316825,,
133,2,510922782,Aurora Metro Center Station,,5,1316825,,
133,1,510922783,Aurora Metro Center Station,,6,1316825,,
133,3,510923131,Nine Mile Station,,4,1316826,,
133,2,510923132,Nine Mile Station,,8,1316826,,
133,1,510923133,Nine Mile Station,,8,1316826,,
133,3,510923356,Aurora Metro Center Station,,4,1316825,,
133,1,510923432,Aurora Metro Center Station,,8,1316825,,
133,2,510923433,Aurora Metro Center Station,,8,1316825,,
133,3,510923773,Nine Mile Station,,2,1316826,,
133,2,510923774,Nine Mile Station,,4,1316826,,
133,1,510923775,Nine Mile Station,,5,1316826,,
133,3,510923982,Aurora Metro Center Station,,2,1316825,,
133,2,510924057,Aurora Metro Center Station,,4,1316825,,
133,1,510924058,Aurora Metro Center Station,,5,1316825,,
133,3,510924409,Nine Mile Station,,1,1316826,,
133,1,510924410,Nine Mile Station,,4,1316826,,
133,2,510924411,Nine Mile Station,,6,1316826,,
133,3,510924631,Aurora Metro Center Station,,1,1316825,,
133,1,510924715,Aurora Metro Center Station,,4,1316825,,
133,2,510924716,Aurora Metro Center Station,,6,1316825,,
133,3,510925050,Nine Mile Station,,3,1316826,,
133,2,510925051,Nine Mile Station,,5,1316826,,
133,1,510925052,Nine Mile Station,,6,1316826,,
133,3,510925262,Aurora Metro Center Station,,3,1316825,,
133,2,510925335,Aurora Metro Center Station,,5,1316825,,
133,1,510925336,Aurora Metro Center Station,,6,1316825,,
133,3,510925693,Nine Mile Station,,4,1316826,,
133,1,510925694,Nine Mile Station,,8,1316826,,
133,2,510925695,Nine Mile Station,,8,1316826,,
133,3,510925908,Aurora Metro Center Station,,4,1316825,,
133,1,510925990,Aurora Metro Center Station,,8,1316825,,
133,2,510925991,Aurora Metro Center Station,,8,1316825,,
133,3,510926340,Nine Mile Station,,2,1316826,,
133,2,510926341,Nine Mile Station,,4,1316826,,
133,1,510926342,Nine Mile Station,,5,1316826,,
133,3,510926558,Aurora Metro Center Station,,2,1316825,,
133,2,510926640,Aurora Metro Center Station,,4,1316825,,
133,1,510926641,Aurora Metro Center Station,,5,1316825,,
133,3,510927010,Nine Mile Station,,1,1316826,,
133,1,510927011,Nine Mile Station,,4,1316826,,
133,2,510927012,Nine Mile Station,,6,1316826,,
133,3,510927241,Aurora Metro Center Station,,1,1316825,,
133,1,510927335,Aurora Metro Center Station,,4,1316825,,
133,2,510927336,Aurora Metro Center Station,,6,1316825,,
133,3,510927701,Nine Mile Station,,3,1316826,,
133,2,510927702,Nine Mile Station,,5,1316826,,
133,1,510927703,Nine Mile Station,,6,1316826,,
133,3,510927925,Aurora Metro Center Station,,3,1316825,,
133,2,510928013,Aurora Metro Center Station,,5,1316825,,
133,1,510928014,Aurora Metro Center Station,,6,1316825,,
133,3,510928390,Nine Mile Station,,4,1316826,,
133,1,510928391,Nine Mile Station,,8,1316826,,
133,2,510928392,Nine Mile Station,,8,1316826,,
133,3,510928621,Aurora Metro Center Station,,4,1316825,,
133,1,510928714,Aurora Metro Center Station,,8,1316825,,
133,2,510928715,Aurora Metro Center Station,,8,1316825,,
133,3,510929086,Nine Mile Station,,2,1316826,,
133,2,510929087,Nine Mile Station,,4,1316826,,
133,1,510929088,Nine Mile Station,,5,1316826,,
133,3,510929296,Aurora Metro Center Station,,2,1316825,,
133,2,510929381,Aurora Metro Center Station,,4,1316825,,
133,1,510929382,Aurora Metro Center Station,,5,1316825,,
133,3,510929760,Nine Mile Station,,1,1316826,,
133,1,510929761,Nine Mile Station,,4,1316826,,
133,2,510929762,Nine Mile Station,,6,1316826,,
133,3,510929995,Aurora Metro Center Station,,1,1316825,,
133,1,510930086,Aurora Metro Center Station,,4,1316825,,
133,2,510930087,Aurora Metro Center Station,,6,1316825,,
133,3,510930447,Nine Mile Station,,3,1316826,,
133,2,510930448,Nine Mile Station,,5,1316826,,
133,1,510930449,Nine Mile Station,,6,1316826,,
133,3,510930661,Aurora Metro Center Station,,3,1316825,,
133,2,510930744,Aurora Metro Center Station,,5,1316825,,
133,1,510930745,Aurora Metro Center Station,,6,1316825,,
133,3,510931087,Nine Mile Station,,4,1316826,,
133,1,510931088,Nine Mile Station,,8,1316826,,
133,2,510931089,Nine Mile Station,,8,1316826,,
133,3,510931311,Aurora Metro Center Station,,4,1316825,,
133,1,510931382,Aurora Metro Center Station,,8,1316825,,
133,2,510931383,Aurora Metro Center Station,,8,1316825,,
133,3,510931694,Nine Mile Station,,2,1316826,,
133,2,510931695,Nine Mile Station,,4,1316826,,
133,1,510931696,Nine Mile Station,,5,1316826,,
133,3,510931888,Aurora Metro Center Station,,2,1316825,,
133,2,510931945,Aurora Metro Center Station,,4,1316825,,
133,1,510931946,Aurora Metro Center Station,,5,1316825,,
133,3,510932232,Nine Mile Station,,1,1316826,,
133,1,510932233,Nine Mile Station,,4,1316826,,
133,2,510932234,Nine Mile Station,,6,1316826,,
133,3,510932439,Aurora Metro Center Station,,1,1316825,,
133,1,510932507,Aurora Metro Center Station,,4,1316825,,
133,2,510932508,Aurora Metro Center Station,,6,1316825,,
133,3,510932763,Nine Mile Station,,4,1316826,,
133,1,510932764,Nine Mile Station,,6,1316826,,
133,2,510932765,Nine Mile Station,,8,1316826,,
133,3,510932934,Aurora Metro Center Station,,4,1316825,,
133,1,510932984,Aurora Metro Center Station,,6,1316825,,
133,2,510932985,Aurora Metro Center Station,,8,1316825,,
133,3,510933215,Nine Mile Station,,2,1316826,,
133,2,510933216,Nine Mile Station,,4,1316826,,
133,1,510933217,Nine Mile Station,,8,1316826,,
133,3,510933377,Aurora Metro Center Station,,2,1316825,,
133,2,510933430,Aurora Metro Center Station,,4,1316825,,
133,1,510933431,Aurora Metro Center Station,,8,1316825,,
133,3,510933652,Nine Mile Station,,1,1316826,,
133,1,510933653,Nine Mile Station,,5,1316826,,
133,2,510933654,Nine Mile Station,,6,1316826,,
133,3,510933790,Aurora Metro Center Station,,1,1316825,,
133,1,510933832,Aurora Metro Center Station,,5,1316825,,
133,2,510933833,Aurora Metro Center Station,,6,1316825,,
133,1,510934056,Nine Mile Station,,4,1316826,,
133,3,510934057,Nine Mile Station,,4,1316826,,
133,2,510934058,Nine Mile Station,,8,1316826,,
133,3,510934203,Aurora Metro Center Station,,4,1316825,,
133,1,510934251,Aurora Metro Center Station,,4,1316825,,
133,2,510934252,Aurora Metro Center Station,,8,1316825,,
133,3,510934455,Nine Mile Station,,2,1316826,,
133,2,510934456,Nine Mile Station,,4,1316826,,
133,1,510934457,Nine Mile Station,,6,1316826,,
133,3,510934574,Aurora Metro Center Station,,2,1316825,,
133,2,510934607,Aurora Metro Center Station,,4,1316825,,
133,1,510934608,Aurora Metro Center Station,,6,1316825,,
